timestamp,question,answer,faithfulness,answer_relevancy,context_precision,context_recall,answer_correctness
2025-10-09 10:08:53,Qual è l'orario delle lezioni di Intelligent and Secure Networks e quali sono le date degli appelli d'esame?,"L'orario delle lezioni di Intelligent and Secure Networks non è specificato nei documenti forniti. Tuttavia, possono essere trovate le date degli appelli d'esame: 10, 13, 29, 16, 7, 25, 11 e un'appello fissato (Femminella, Reali, Baruffa, Frescura, Banelli, Rugini, Perfetti).",0.675,0.000,0.000,0.000,0.285
2025-10-09 10:08:53,Quali sono i moduli che servono per fare il tirocinio e con che tempistiche vanno consegnati?,"I moduli necessari per il tirocinio sono indicati come oggetto di una specifica FAQ del sito web ufficiale dell'Università degli Studi di Pavia. Tuttavia, non si trovano informazioni dirette su quali moduli sono richiesti e con quali tempestività debbano essere consegnati.",0.675,0.000,0.000,0.000,0.285
2025-10-09 10:20:37,Qual è l'orario delle lezioni di Intelligent and Secure Networks e quali sono le date degli appelli d'esame?,Non presente nei documenti.,0.250,0.000,0.000,0.000,0.239
2025-10-09 10:20:37,Quali sono i moduli che servono per fare il tirocinio e con che tempistiche vanno consegnati?,"Per effettuare il tirocinio, è necessario compilare alcuni moduli specifici. Non sono presenti informazioni su questi moduli nei documenti forniti, quindi non posso fornire ulteriori dettagli su quali moduli servono per fare il tirocinio e con quale tempistica vanno consegnati.",0.250,0.000,0.000,0.000,0.239
2025-10-09 11:09:07,Quali sono i giorni entro cui uno studente deve presentare la domanda di laurea e consegnare la tesi?,Non presente nei documenti.,0.698,0.397,nan,0.562,0.162
2025-10-09 11:09:07,Dove si compila la domanda di laurea online?,"La domanda di laurea online può essere compilata entrando nel Sistema Online della Università (SOL) con le proprie credenziali, scegliendo il link ""Laurea"" e cliccando su ""Conseguimento titolo"", dove il sistema guiderà l'utente alla compilazione della domanda di laurea online.",0.698,0.397,nan,0.562,0.162
2025-10-09 11:09:07,Quanto costa la stampa della pergamena se richiesta durante la domanda di laurea?,"La stampa della pergamena costeggia 116 euro se richiesta durante la domanda di laurea. Il contributo può essere richiesto successivamente al conseguimento del titolo. Se non si richiede la stampa, il contributo è di 16 euro.",0.698,0.397,nan,0.562,0.162
2025-10-09 11:09:07,"In base alle linee guida, quanti punti può ottenere una tesi di ricerca per la presentazione e discussione?","Secondo le linee guida disponibili, la valutazione per la presentazione e discussione della tesi può variare tra 1 e 4 punti, ma il contenuto della tesi viene valutato solo con un punto.",0.698,0.397,nan,0.562,0.162
2025-10-09 11:09:07,Quali allegati sono obbligatori nella domanda di laurea online?,"Gli allegati obbligatori nella domanda di laurea online sono indicati in Fonte 3 e Fonte 4: ""Modulistica da allegare alla domanda di laurea"" e ""Si raccomanda di inserire quando richiesto gli allegati obbligatori:"", rispettivamente. Tuttavia, si specifica che il sistema guiderà l'utente alla compilazione della domanda di laurea online (Fonte 2), ma non vengono specificati gli allegati obbligatori.",0.698,0.397,nan,0.562,0.162
2025-10-09 11:09:07,Quali sono i criteri di valutazione per una tesi compilativa?,"I criteri di valutazione per una tesi compilativa non sono specificati chiaramente nei documenti forniti. Tuttavia, emerge che la valutazione della tesi è legata alla media dei punteggi attribuiti dai singoli Commissari. La presentazione e discussione della tesi ricevono 4 punti, mentre la correzione della stessa riceve fino a 3 punti. Non sono presenti indicazioni specifiche sui criteri di valutazione per la tesi compilativa.",0.698,0.397,nan,0.562,0.162
2025-10-09 11:09:07,Quando può essere assegnata la lode nella laurea magistrale?,Non presente nei documenti.,0.698,0.397,nan,0.562,0.162
2025-10-09 11:09:07,Come si calcola il voto di laurea magistrale?,"Il voto di laurea magistrale si calcola sommando la media curriculare e il punteggio assegnato alla tesi di laurea. La media curricolari si calcola in base alle esiti degli esami di studio, il punteggio della tesi di laurea viene poi assegnato dal relatore, in base al valore dell'opera. Il voto finale è l'arrotondamento all'unità della somma dei due valori.",0.698,0.397,nan,0.562,0.162
2025-10-10 08:54:36,Quali sono i giorni entro cui uno studente deve presentare la domanda di laurea e consegnare la tesi?,Non presente nei documenti.,0.788,0.338,0.583,0.562,0.295
2025-10-10 08:54:36,Dove si compila la domanda di laurea online?,La domanda di laurea può essere compiuta online all'interno del sistema SOL - Segreterie On Line.,0.788,0.338,0.583,0.562,0.295
2025-10-10 08:54:36,Quanto costa la stampa della pergamena se richiesta durante la domanda di laurea?,Il costo della stampa della pergamena può variare a seconda che sia richiesta durante la domanda di laurea (132 euro) oppure successivamente al conseguimento del titolo (116 euro).,0.788,0.338,0.583,0.562,0.295
2025-10-10 08:54:36,"In base alle linee guida, quanti punti può ottenere una tesi di ricerca per la presentazione e discussione?","Secondo le linee guida ufficiali disponibili online, la presentazione e la discussione della tesi possono ottenere massimo 3 punti (Fonti: [Fonte 1], [Fonte 2] e [Fonte 3]) o fino a 4 punti in alcune delle versioni del documento. Tuttavia, non è stato possibile trovare informazioni precise sull'importo dei punti ottenibili solo per la presentazione e discussione nella stessa fonte. Infine, secondo [Fonte 5], si tratta di fino a 3 punti proposti dal relatore in sede di discussione sulla ""presentazione e discussione"".",0.788,0.338,0.583,0.562,0.295
2025-10-10 08:54:36,Quali allegati sono obbligatori nella domanda di laurea online?,"Secondo gli estratti di documenti ufficiali forniti, gli allegati obbligatori nella domanda di laurea online sono indicati in ""Modulistica da allegare alla domanda di laurea"" e si raccomanda di inserire quando richiesto. Tuttavia, non sono specificati quali allegati sono esattamente obbligatori, ma solo che ci sono alcuni da allegare.",0.788,0.338,0.583,0.562,0.295
2025-10-10 08:54:36,Quali sono i criteri di valutazione per una tesi compilativa?,"I criteri di valutazione per una tesi compilativa non sono esplicitati nei documenti forniti. Tuttavia, possono essere inferite alcune informazioni sulla procedura di valutazione. Secondo il documento [Fonte 1], se il criterio b) non è verificato, lo studente deve superare una prova per la valutazione dell'adeguatezza della preparazione personale. La prova può essere scritta, orale o una combinazione delle due e si terrà prima dell'inizio delle attività didattiche. Nel documento [Fonte 2] non sono presenti informazioni sulla valutazione della tesi compilativa. Nei documenti [Fonte 3], [Fonte 4] e [Fonte 5] non è presente alcun riferimento alla valutazione della tese. Non è presente nei documenti la specifica del criterio di valutazione per una tesi compilativa.",0.788,0.338,0.583,0.562,0.295
2025-10-10 08:54:36,Quando può essere assegnata la lode nella laurea magistrale?,Non presente nei documenti.,0.788,0.338,0.583,0.562,0.295
2025-10-10 08:54:36,Come si calcola il voto di laurea magistrale?,"Il voto di laurea magistrale si calcola sommando la media curriculare e il punteggio assegnato alla tesi di laurea, arrotondata all'unità.",0.788,0.338,0.583,0.562,0.295

2025-10-10 09:47:47,Quali sono i giorni entro cui uno studente deve presentare la domanda di laurea e consegnare la tesi?,Non presente nei documenti.,1.000,nan,nan,0.000,nan
2025-10-10 09:47:47,Dove si compila la domanda di laurea online?,"La domanda di laurea online può essere compilata accedendo al Sistema Online della Università Politecnica delle Piccole Fontane (SOL) e scegliendo il link ""Laurea"" dal menù, poi cliccare su ""Conseguimento titolo"".",nan,0.991,nan,1.000,0.958
2025-10-10 09:47:47,Quanto costa la stampa della pergamena se richiesta durante la domanda di laurea?,"La stampa della pergamena può essere richiesta durante la domanda di laurea con conferma nella compilazione della domanda. Il contributo per la stampa della pergamena è pari a 132 euro, mentre successivamente al conseguimento del titolo l'importo da versare è pari a 116 euro. Non sono presenti informazioni specifiche su un costo diverso se richiesta durante la domanda di laurea.",0.500,0.862,0.500,1.000,nan
2025-10-10 09:47:47,"In base alle linee guida, quanti punti può ottenere una tesi di ricerca per la presentazione e discussione?","Secondo le linee guida fornite, una tesi di ricerca può ottenere fino a 3 punti per la presentazione e discussione della stessa. Inoltre, il contenuto della tesi può ricevere fino a 1 punto su proposta del relatore in sede di discussione. Non sono presenti indicazioni precise sul numero massimo di punti che una tesi può ottenere per la presentazione e discussione.",nan,0.000,nan,1.000,0.167
2025-10-10 09:47:47,Quali allegati sono obbligatori nella domanda di laurea online?,"Secondo i documenti ufficiali forniti, gli allegati obbligatori nella domanda di laurea online sono indicati in ""Modulistica da allegare alla domanda di laurea"" (Fonte 3) e ""Si raccomanda di inserire quando richiesto gli allegati obbligatori"" (Fonte 4). Tuttavia, non vengono specificati i nomi o i contenuti degli allegati obbligatori.",nan,0.000,nan,0.000,nan
2025-10-10 09:47:47,Quali sono i criteri di valutazione per una tesi compilativa?,"I criteri di valutazione per una tesi compilativa non sono specificatamente elencati nei documenti forniti. Tuttavia, si può dedurre che la valutazione della tesi sarà basata sulla media dei punteggi attribuiti dai singoli Commissari, che saranno responsabili della supervisione e del controllo della ricerca studentesca. Non sono presenti indicazioni specifiche su come essere valutati o come essere giudicati per la tesi compilativa.",nan,0.000,nan,0.500,nan
2025-10-10 09:47:47,Quando può essere assegnata la lode nella laurea magistrale?,Non presente nei documenti.,1.000,0.000,nan,0.000,nan
2025-10-10 09:47:47,Come si calcola il voto di laurea magistrale?,Il voto di laurea magistrale si calcola sommando la media curriculare e il punteggio assegnato alla tesi di laurea.,0.000,1.000,nan,1.000,nan
2025-10-10 09:47:47,=== MEDIA TOTALE ===,,0.625,0.408,0.500,0.562,0.562
<<<<<<< HEAD
2025-10-13 09:12:19,Quali sono i giorni entro cui uno studente deve presentare la domanda di laurea e consegnare la tesi?,Non presente nei documenti.,nan,0.000,nan,0.000,nan
2025-10-13 09:12:19,Dove si compila la domanda di laurea online?,"La domanda di laurea online viene compilata nel Sistema Online della University degli Studi di Perugia (SOL) accedendo al menù ""Laurea"" e cliccare su ""Conseguimento titolo"". Il sistema guiderà l'utente alla compilazione della domanda di laurea online.",0.400,0.861,0.583,1.000,nan
2025-10-13 09:12:19,Quanto costa la stampa della pergamena se richiesta durante la domanda di laurea?,La stampa della pergamena costa 132 euro se richiesta durante la domanda di laurea e 116 euro se richiesta successivamente al conseguimento del titolo.,nan,0.865,nan,1.000,0.658
2025-10-13 09:12:19,"In base alle linee guida, quanti punti può ottenere una tesi di ricerca per la presentazione e discussione?","Secondo le linee guida disponibili, la valutazione per la presentazione e discussione della tesi può variare da 1 a 3 punti. In particolare, la Fonte 4 specifica che ""Fino a 1 punto per il contenuto della tese, su proposta del relatore in sede di discussione.""",nan,0.839,nan,1.000,0.169
2025-10-13 09:12:19,Quali allegati sono obbligatori nella domanda di laurea online?,"Gli allegati obbligatori nella domanda di laurea online sono indicati come ""Modulistica da allegare alla domanda di laurea"", ma non vengono specificati quali siano. Non presente nei documenti.",0.667,0.000,nan,0.000,nan
2025-10-13 09:12:19,Quali sono i criteri di valutazione per una tesi compilativa?,"Per una tesi compilativa, i criteri di valutazione sono stati elencati nei documenti disponibili. Secondo [Fonte 1], se il criterio b) non è verificato, lo studente deve superare una prova per la valutazione dell'adeguatezza della preparazione personale. La prova può essere scritta con domande a risposta multipla, orale o una combinazione delle due, e si terrà prima dell'inizio delle attività didattiche. In [Fonte 2], è menzionato che le competenze di valore da acquisire per la tesi includono la capacità di risoluzione di problemi elementari a risposta aperta, mentre [Fonte 3] non fornisce informazioni specifiche sulla valutazione della tesi. Infine, [Fonte 4] e [Fonte 5] parlano della valutazione della presentazione e discussione della tesi, con punteggi da 4 a 6 punti, che corrispondono alla media dei punteggi attribuiti dai singoli Commissari.",nan,0.944,nan,0.500,0.172
2025-10-13 09:12:19,Quando può essere assegnata la lode nella laurea magistrale?,Non presente nei documenti.,nan,nan,nan,0.000,0.135
2025-10-13 09:12:19,Come si calcola il voto di laurea magistrale?,Il voto di laurea magistrale si calcola sommando la media curriculare e il punteggio assegnato alla tesi di laurea. Il punteggio viene arrotondato all’unità.,nan,1.000,0.700,1.000,nan
2025-10-13 09:12:19,=== MEDIA TOTALE ===,,0.533,0.644,0.642,0.562,0.284
2025-10-13 09:27:08,Quali sono i giorni entro cui uno studente deve presentare la domanda di laurea e consegnare la tesi?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.141
2025-10-13 09:27:08,Dove si compila la domanda di laurea online?,"La domanda di laurea online può essere compilata entrando nel SOL con le proprie credenziali dal menù scegliendo il link ""Laurea"" e cliccando su ""Conseguimento titolo"", che guiderà l'utente alla compilazione della domanda di laurea online.",0.833,0.991,0.583,1.000,nan
2025-10-13 09:27:08,Quanto costa la stampa della pergamena se richiesta durante la domanda di laurea?,"La stampa della pergamena può essere richiesta durante la domanda di laurea o successivamente al conseguimento del titolo. Se lo studente intende fare richiesta della stampa della pergamena nella domanda di laurea, il contributo è pari a 132 euro, comprensivo anche del bollo previsto per la domanda di esame di laurea. Se invece lo studente non richiede la stampa della pergamena, trova in disponibilità nella pagina ""Elenco tasse"" il contributo da 16 euro previsto per l'assolvimento del bollo virtuale. Se si decide di richiedere la stampa della pergamena successivamente al conseguimento del titolo, l'importo da versare è pari a 116 euro, che può essere richiesto tramite mail alla segreteria studenti del proprio corso di laurea.",nan,0.864,nan,1.000,nan
2025-10-13 09:27:08,"In base alle linee guida, quanti punti può ottenere una tesi di ricerca per la presentazione e discussione?",Non presente nei documenti.,nan,0.000,nan,1.000,nan
2025-10-13 09:27:08,Quali allegati sono obbligatori nella domanda di laurea online?,"Secondo i documenti ufficiali del Consiglio Superiore dell'Istruzione (https://www.unipg.it/didattica/procedure-amministrative/procedure/laureandi) e del Sistema Online di Gestione delle Relazioni con gli Studenti (SOL), per la compilazione della domanda di laurea online sono obbligatori i seguenti allegati: una fotocopia della patente o del permesso di guida; una copia dell'attestato di finitura scuola; una copia delle carte sanitarie, ovvero uno dei documenti da parte di chi non ha più le carte sanitarie.",nan,0.968,nan,0.000,0.161
2025-10-13 09:27:08,Quali sono i criteri di valutazione per una tesi compilativa?,"I criteri di valutazione per una tesi compilativa non sono specificatamente definiti nei documenti forniti. Tuttavia, si possono trarre alcune informazioni utili.",0.667,0.000,nan,0.500,nan
2025-10-13 09:27:08,Quando può essere assegnata la lode nella laurea magistrale?,Non presente nei documenti.,0.000,0.000,nan,0.000,nan
2025-10-13 09:27:08,Come si calcola il voto di laurea magistrale?,Il voto di laurea magistrale si calcola sommando la media curriculare e il punteggio assegnato alla tesi di laurea. La media curriculare viene arrotondata all'unità.,0.750,nan,0.700,1.000,nan
2025-10-13 09:27:08,=== MEDIA TOTALE ===,,0.450,0.403,0.428,0.562,0.151
=======
2025-10-13 09:57:42,Quali sono i giorni entro cui uno studente deve presentare la domanda di laurea e consegnare la tesi?,Non presente nei documenti.,1.000,nan,nan,0.000,0.141
2025-10-13 09:57:42,Dove si compila la domanda di laurea online?,"La domanda di laurea online può essere compilata accedendo al Sistema Online delle Risorse (SOL) della Università degli Studi di Parma. Per farlo, l'utente deve entrare nel SOL con le proprie credenziali e scegliere il link ""Laurea"", successivamente cliccare su ""Conseguimento titolo"" per essere guidato alla compilazione della domanda di laurea online.",nan,0.599,nan,nan,nan
2025-10-13 09:57:42,Quanto costa la stampa della pergamena se richiesta durante la domanda di laurea?,"La stampa della pergamena è disponibile nella sezione ""Elenco Tasse"" del sistema con un contributo di 132 euro, comprensivo anche del bollo previsto per la domanda di esame di laurea. Se il studente intende fare richiesta della stampa della pergamena durante la compilazione della domanda di laurea, dovrà confermare questa richiesta nel corso della compilazione della domanda. In caso di richiesta successiva al conseguimento del titolo, l'importo da versare è pari a 116 euro e deve essere richiesto tramite mail alla segreteria studenti del proprio corso di laurea.",1.000,nan,nan,1.000,nan
2025-10-13 09:57:42,"In base alle linee guida, quanti punti può ottenere una tesi di ricerca per la presentazione e discussione?","Secondo le linee guida fornite, non è presente alcun riferimento specifico alla numero massima di punti che può ottenere una tesi di ricerca per la presentazione e discussione. Tuttavia, si individua il seguente riferimento: ""Fino a 3 punti per la presentazione e discussione della tesi"" e ""Fino a 4 punti per la presentazione e discussione della tesi"" che sembrerebbero indicare un limite superato. Inoltre, si trova il seguente riferimento: ""Fino a 1 punto per il contenuto della tesi, su proposta del relatore in sede di discussione."".",nan,nan,nan,nan,nan
2025-10-13 09:57:42,Quali allegati sono obbligatori nella domanda di laurea online?,Gli allegati obbligatori nella domanda di laurea online sono elencati in Modulistica da allegare alla domanda di laurea. Non presente nei documenti.,nan,nan,0.250,0.000,nan
2025-10-13 09:57:42,Quali sono i criteri di valutazione per una tesi compilativa?,"I criteri di valutazione per una tesi compilativa sono i seguenti: la valutazione è pari alla media dei punteggi attribuiti dai singoli Commissari. Non sono presenti ulteriori dettagli su specifici critere di valutazione, ma risulta che vengono valutati al massimo 6 punti (3+3) per la presentazione e discussione della tesi.",0.400,0.456,nan,0.000,nan
2025-10-13 09:57:42,Quando può essere assegnata la lode nella laurea magistrale?,Non presente nei documenti.,0.000,nan,0.000,nan,nan
2025-10-13 09:57:42,Come si calcola il voto di laurea magistrale?,"Il voto di laurea magistrale si calcola sommando la media curriculare e il punteggio assegnato alla tesi di laurea, arrotondati all'unità.",nan,nan,nan,nan,nan
2025-10-13 09:57:42,=== MEDIA TOTALE ===,,0.600,0.527,0.125,0.250,0.141
>>>>>>> b51d939704d13f8d54030a8296350eb469725179
2025-10-13 10:49:51,Quali sono i giorni entro cui uno studente deve presentare la domanda di laurea e consegnare la tesi?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.141
2025-10-13 10:49:51,Dove si compila la domanda di laurea online?,"La domanda di laurea può essere compilata online tramite il Sistema Online dei Lavori (SOL) dell'Università degli Studi di Parma. Per farlo, lo studente deve entrare nel SOL con le proprie credenziali, scegliere il link ""Laurea"" e cliccare su ""Conseguimento titolo"", a cui il sistema guiderà nella compilazione della domanda di laurea online.",0.875,0.991,0.583,1.000,0.781
2025-10-13 10:49:51,=== MEDIA TOTALE ===,,0.438,0.495,0.292,0.500,0.461
2025-10-13 15:11:35,Quali sono i giorni entro cui uno studente deve presentare la domanda di laurea e consegnare la tesi?,Non presente nei documenti.,nan,nan,nan,nan,nan
2025-10-13 15:11:35,Dove si compila la domanda di laurea online?,"La domanda di laurea online può essere compilata accedendo al SOL - Segreterie On Line, scegliendo il link ""Laurea"" e cliccando su ""Conseguimento titolo"", che guiderà l'utente alla compilazione della domanda di laurea online.",nan,nan,nan,nan,nan
2025-10-13 15:20:13,Quali sono i giorni entro cui uno studente deve presentare la domanda di laurea e consegnare la tesi?,Non presente nei documenti.,nan,nan,nan,1.000,nan
2025-10-13 15:20:13,Dove si compila la domanda di laurea online?,"La domanda di laurea online viene compilata attraverso il sistema SOL (Segreterie On Line) dell'Università di Parma. Per farlo, lo studente accede al menù ""Laurea"" e clicca su ""Conseguimento titolo"", dal quale è guidato alla compilazione della domanda di laurea online.",nan,nan,nan,1.000,nan
2025-10-13 15:31:50,Quali sono i giorni entro cui uno studente deve presentare la domanda di laurea e consegnare la tesi?,Non presente nei documenti.,nan,nan,nan,nan,nan
2025-10-13 15:31:50,Dove si compila la domanda di laurea online?,"La domanda di laurea può essere compilata online nel sistema di gestione delle amministrazioni universitarie (SOL) presso l'Università degli Studi di Parma. Per farlo, lo studente deve accedere al SOL, scegliere il link ""Laurea"" e cliccare su ""Conseguimento titolo"", dove sarà guidato alla compilazione della domanda di laurea online.",nan,nan,nan,nan,nan
2025-10-13 15:55:09,Quali sono i giorni entro cui uno studente deve presentare la domanda di laurea e consegnare la tesi?,Non presente nei documenti.,nan,0.000,1.000,nan,0.885
2025-10-13 15:55:09,Dove si compila la domanda di laurea online?,Non presente nei documenti.,nan,0.000,1.000,nan,0.885
2025-10-14 08:23:02,Quali sono i giorni entro cui uno studente deve presentare la domanda di laurea e consegnare la tesi?,Non presente nei documenti.,0.833,0.482,0.292,0.500,0.141
2025-10-14 08:23:02,Dove si compila la domanda di laurea online?,"La domanda di laurea online viene compilata nel sistema di gestione delle richieste (SOL) dell'Università di Parma. Entrando nel SOL con le proprie credenziali, lo studente sceglie il link ""Laurea"" e clicca su ""Conseguimento titolo"", dal quale sarà guidato alla compilazione della domanda di laurea online.",0.833,0.482,0.292,0.500,0.141
2025-10-14 08:29:50,Quali sono i giorni entro cui uno studente deve presentare la domanda di laurea e consegnare la tesi?,Non presente nei documenti.,1.000,0.495,0.292,0.500,0.510



2025-10-14 08:56:38,Dove si compila la domanda di laurea online?,"La domanda di laurea può essere compilata online nel sistema della Segreterie On Line (SOL). Per farlo, l'utente deve entrare nel SOL con le proprie credenziali dal menù scegliendo il link ""Laurea"" e cliccando su ""Conseguimento titolo"", il sistema guiderà poi l'utente alla compilazione della domanda di laurea online.",1.000,0.991,0.583,1.000,0.785
2025-10-14 09:03:49,Dove si compila la domanda di laurea online?,"La domanda di laurea online può essere compilata attraverso il SOL - Segreterie On Line, accedendo al link ""Conseguimento titolo"" e seguendo le istruzioni del sistema.",1.000,0.991,0.583,1.000,0.705
2025-10-14 09:19:24,Dove si compila la domanda di laurea online?,"La domanda di laurea online può essere compilata online dal menù scegliendo il link ""Laurea"" e cliccare su ""Conseguimento titolo"", dove il sistema guiderà l'utente alla compilazione della domanda di laurea online.",1.000,0.991,0.583,1.000,0.755
2025-10-14 09:28:25,Dove si compila la domanda di laurea online?,"La domanda di laurea online si compila entrando nel SOL con le proprie credenziali dal menù scegliendo il link ""Laurea"" e cliccando su ""Conseguimento titolo"", mentre la compilazione della domanda di immatricolazione on-line è possibile direttamente da casa accedendo al SOL - Segreterie On Line.",0.857,0.665,0.583,1.000,0.836
2025-10-14 09:40:21,Dove si compila la domanda di laurea online?,"La domanda di laurea può essere compiuta online attraverso il sistema di gestione delle procedure amministrative (SOL), accedendo al menù ""Laurea"" e cliccando su ""Conseguimento titolo"", dal quale si guiderà l'utente alla compilazione della domanda di laurea online.",1.000,0.576,0.583,1.000,0.879


2025-10-14 09:33:05,Dove si compila la domanda di laurea online?,"La domanda di laurea online si compila entrando nel SOL con le proprie credenziali, scegliendo il link ""Laurea"" e cliccando su ""Conseguimento titolo"", dove il sistema guiderà l'utente alla compilazione della domanda.",1.000,0.991,0.583,1.000,0.625
2025-10-14 09:33:05,=== MEDIA TOTALE ===,,1.000,0.991,0.583,1.000,0.625
2025-10-14 14:18:55,Dove si compila la domanda di laurea online?,"La domanda di laurea online può essere compilata all'interno del Sistema Online della Ricerca (SOL), accedendo al menù ""Laurea"" e cliccare su ""Conseguimento titolo"", dove il sistema guiderà l'utente alla compilazione della domanda di laurea online.",0.500,0.834,0.583,1.000,0.852
2025-10-14 14:18:55,=== MEDIA TOTALE ===,,0.500,0.834,0.583,1.000,0.852
2025-10-14 14:18:55,=== API CALLS: 14 ===,,,,,,
2025-10-14 14:24:38,Cosa accade se il Presidente del CIL non risponde entro una settimana alla proposta di un appello straordinario?,"Se il Presidente del CIL non risponde entro una settimana alla proposta di un appello straordinario, varrà il criterio del silenzio assenso.",0.500,0.982,1.000,1.000,0.587
2025-10-14 14:24:38,Dove si compila la domanda di laurea online?,"La domanda di laurea può essere compilata online attraverso il sistema SOL (Segreterie On Line) dell'Università di Parma. Per farlo, l'utente deve entrare nel SOL con le proprie credenziali e scegliere il link ""Laurea"", poi cliccare su ""Conseguimento titolo"" per essere guidato alla compilazione della domanda di laurea online.",0.889,0.936,0.583,1.000,0.810
2025-10-14 14:24:38,=== MEDIA TOTALE ===,,0.694,0.959,0.792,1.000,0.698
2025-10-14 14:24:38,=== API CALLS: 28 ===,,,,,,
2025-10-14 16:04:49,Cosa accade se il Presidente del CIL non risponde entro una settimana alla proposta di un appello straordinario?,"Se il Presidente del CIL non risponde entro una settimana alla proposta di un appello straordinario, verrà applicato il criterio del silenzio assenso.",1.000,0.982,1.000,1.000,0.590
